"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"8165","Stimuli/threeVowelSlantRhyme_30.mp3","0","audio-button-response","88","1054801","0.0-5.0-0.83",""
"7547","Stimuli/EndTwoVowel_rhyme1.mp3","0","audio-button-response","89","1063073","0.0-5.0-0.84",""
"8085","Stimuli/onevowelslant_rhyme3.mp3","0","audio-button-response","90","1071876","0.0-5.0-0.85",""
"6480","Stimuli/nonrhyme_35_oneline.mp3","0","audio-button-response","91","1078862","0.0-5.0-0.86",""
"8048","Stimuli/EndTwoVowel_rhyme5.mp3","1","audio-button-response","92","1087626","0.0-5.0-0.87",""
"9051","Stimuli/endthreevowel_rhyme26.mp3","0","audio-button-response","93","1097430","0.0-5.0-0.88",""
"9589","Stimuli/endthreevowel_rhyme4.mp3","1","audio-button-response","94","1108117","0.0-5.0-0.89",""
"9312","Stimuli/nonrhyme_3_twolines.mp3","1","audio-button-response","95","1118157","0.0-5.0-0.90",""
"9659","Stimuli/threeVowelSlantRhyme_12.mp3","1","audio-button-response","96","1128524","0.0-5.0-0.91",""
"6981","Stimuli/nonrhyme_26_oneline.mp3","1","audio-button-response","97","1136151","0.0-5.0-0.92",""
"9552","Stimuli/threeVowelSlantRhyme_46.mp3","0","audio-button-response","98","1146439","0.0-5.0-0.93",""
"7856","Stimuli/EndTwoVowel_rhyme10.mp3","0","audio-button-response","99","1155039","0.0-5.0-0.94",""
"10629","Stimuli/threeVowelSlantRhyme_36.mp3","1","audio-button-response","100","1166816","0.0-5.0-0.95",""
"10272","Stimuli/nonrhyme_2_twolines.mp3","1","audio-button-response","101","1177633","0.0-5.0-0.96",""
"11211","Stimuli/endthreevowel_rhyme19.mp3","1","audio-button-response","102","1189609","0.0-5.0-0.97",""
"7691","Stimuli/threeVowelSlantRhyme_19.mp3","1","audio-button-response","103","1198046","0.0-5.0-0.98",""
