"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"8121","Stimuli/endthreevowel_rhyme11.mp3","1","audio-button-response","50","632694","0.0-5.0-0.45",""
"8162","Stimuli/endthreevowel_rhyme12.mp3","1","audio-button-response","51","641531","0.0-5.0-0.46",""
"11331","Stimuli/threeVowelSlantRhyme_47.mp3","1","audio-button-response","52","653527","0.0-5.0-0.47",""
"10405","Stimuli/threeVowelSlantRhyme_43.mp3","1","audio-button-response","53","664598","0.0-5.0-0.48",""
"16385","Stimuli/endthreevowel_rhyme2.mp3","1","audio-button-response","54","681649","0.0-5.0-0.49",""
"7457","Stimuli/threeVowelSlantRhyme_22.mp3","0","audio-button-response","55","689761","0.0-5.0-0.50",""
"7921","Stimuli/endthreevowel_rhyme8.mp3","1","audio-button-response","56","698347","0.0-5.0-0.51",""
"8020","Stimuli/threeVowelSlantRhyme_31.mp3","1","audio-button-response","57","707027","0.0-5.0-0.52",""
"12910","Stimuli/threeVowelSlantRhyme_38.mp3","1","audio-button-response","58","720598","0.0-5.0-0.53",""
"8069","Stimuli/endthreevowel_rhyme41.mp3","0","audio-button-response","59","729330","0.0-5.0-0.54",""
"14391","Stimuli/threeVowelSlantRhyme_33.mp3","1","audio-button-response","60","744381","0.0-5.0-0.55",""
"9662","Stimuli/nonrhyme_7_twolines.mp3","1","audio-button-response","61","754714","0.0-5.0-0.56",""
"10249","Stimuli/threeVowelSlantRhyme_25.mp3","1","audio-button-response","62","765631","0.0-5.0-0.57",""
"8873","Stimuli/endthreevowel_rhyme33.mp3","0","audio-button-response","63","775493","0.0-5.0-0.58",""
"7912","Stimuli/threeVowelSlantRhyme_19.mp3","0","audio-button-response","64","784064","0.0-5.0-0.59",""
"9329","Stimuli/nonrhyme_9_twolines.mp3","0","audio-button-response","65","793893","0.0-5.0-0.60",""
"11180","Stimuli/threeVowelSlantRhyme_1.mp3","1","audio-button-response","66","805748","0.0-5.0-0.61",""
"7303","Stimuli/nonrhyme_39_oneline.mp3","1","audio-button-response","67","813677","0.0-5.0-0.62",""
"9735","Stimuli/onevowelend_rhyme1.mp3","0","audio-button-response","68","824077","0.0-5.0-0.63",""
"8667","Stimuli/nonrhyme_33_oneline.mp3","1","audio-button-response","69","833347","0.0-5.0-0.64",""
"8847","Stimuli/endthreevowel_rhyme49.mp3","1","audio-button-response","70","842863","0.0-5.0-0.65",""
"9874","Stimuli/EndTwoVowel_rhyme5.mp3","1","audio-button-response","71","853426","0.0-5.0-0.66",""
"5164","Stimuli/nonrhyme_24_oneline.mp3","0","audio-button-response","72","859197","0.0-5.0-0.67",""
"20352","Stimuli/nonrhyme_27_oneline.mp3","1","audio-button-response","73","880153","0.0-5.0-0.68",""
"10992","Stimuli/threeVowelSlantRhyme_4.mp3","1","audio-button-response","74","891809","0.0-5.0-0.69",""
"6885","Stimuli/nonrhyme_20_oneline.mp3","1","audio-button-response","75","899192","0.0-5.0-0.70",""
"10423","Stimuli/endthreevowel_rhyme22.mp3","0","audio-button-response","76","910276","0.0-5.0-0.71",""
"8110","Stimuli/endthreevowel_rhyme45.mp3","0","audio-button-response","77","919043","0.0-5.0-0.72",""
"8153","Stimuli/EndTwoVowel_rhyme14.mp3","1","audio-button-response","78","927863","0.0-5.0-0.73",""
"5074","Stimuli/onevowelinternalrhyme5.mp3","1","audio-button-response","79","933546","0.0-5.0-0.74",""
"7677","Stimuli/threeVowelSlantRhyme_13.mp3","1","audio-button-response","80","941893","0.0-5.0-0.75",""
"7782","Stimuli/nonrhyme_10_twolines.mp3","0","audio-button-response","81","950176","0.0-5.0-0.76",""
"7973","Stimuli/onevowelslant_rhyme3.mp3","1","audio-button-response","82","958812","0.0-5.0-0.77",""
"10037","Stimuli/onevowelslant_rhyme8.mp3","1","audio-button-response","83","969530","0.0-5.0-0.78",""
"7079","Stimuli/nonrhyme_38_oneline.mp3","1","audio-button-response","84","977209","0.0-5.0-0.79",""
"5988","Stimuli/nonrhyme_35_oneline.mp3","1","audio-button-response","85","983696","0.0-5.0-0.80",""
"7573","Stimuli/endthreevowel_rhyme6.mp3","0","audio-button-response","86","991926","0.0-5.0-0.81",""
"7764","Stimuli/threeVowelSlantRhyme_10.mp3","1","audio-button-response","87","1000359","0.0-5.0-0.82",""
"7956","Stimuli/endthreevowel_rhyme10.mp3","1","audio-button-response","88","1008979","0.0-5.0-0.83",""
"5436","Stimuli/onevowelinternalrhyme4.mp3","1","audio-button-response","89","1015026","0.0-5.0-0.84",""
"10472","Stimuli/threeVowelSlantRhyme_3.mp3","1","audio-button-response","90","1026160","0.0-5.0-0.85",""
"10765","Stimuli/endthreevowel_rhyme16.mp3","1","audio-button-response","91","1037629","0.0-5.0-0.86",""
"7245","Stimuli/nonrhyme_17_oneline.mp3","0","audio-button-response","92","1045483","0.0-5.0-0.87",""
"4685","Stimuli/nonrhyme_16_oneline.mp3","1","audio-button-response","93","1050777","0.0-5.0-0.88",""
"4931","Stimuli/nonrhyme_13_oneline.mp3","1","audio-button-response","94","1056211","0.0-5.0-0.89",""
"8272","Stimuli/EndTwoVowel_rhyme4.mp3","1","audio-button-response","95","1065146","0.0-5.0-0.90",""
"7448","Stimuli/threeVowelSlantRhyme_23.mp3","1","audio-button-response","96","1073244","0.0-5.0-0.91",""
"8882","Stimuli/threeVowelSlantRhyme_18.mp3","1","audio-button-response","97","1082781","0.0-5.0-0.92",""
"7091","Stimuli/EndTwoVowel_rhyme6.mp3","0","audio-button-response","98","1090531","0.0-5.0-0.93",""
"5126","Stimuli/nonrhyme_34_oneline.mp3","1","audio-button-response","99","1096278","0.0-5.0-0.94",""
"7718","Stimuli/threeVowelSlantRhyme_28.mp3","0","audio-button-response","100","1104645","0.0-5.0-0.95",""
"8150","Stimuli/onevowelend_rhyme3.mp3","0","audio-button-response","101","1113449","0.0-5.0-0.96",""
"6885","Stimuli/onevowelinternalrhyme3.mp3","1","audio-button-response","102","1120949","0.0-5.0-0.97",""
"9712","Stimuli/threeVowelSlantRhyme_41.mp3","1","audio-button-response","103","1131328","0.0-5.0-0.98",""
