"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"9541","Stimuli/threeVowelSlantRhyme_9.mp3","1","audio-button-response","70","613436","0.0-5.0-0.65",""
"9211","Stimuli/threeVowelSlantRhyme_8.mp3","0","audio-button-response","71","623305","0.0-5.0-0.66",""
"5245","Stimuli/onevowelinternalrhyme8.mp3","1","audio-button-response","72","629089","0.0-5.0-0.67",""
"8643","Stimuli/endthreevowel_rhyme15.mp3","0","audio-button-response","73","638325","0.0-5.0-0.68",""
"4813","Stimuli/nonrhyme_12_oneline.mp3","1","audio-button-response","74","643639","0.0-5.0-0.69",""
"8253","Stimuli/endthreevowel_rhyme16.mp3","0","audio-button-response","75","652483","0.0-5.0-0.70",""
"7371","Stimuli/EndTwoVowel_rhyme9.mp3","0","audio-button-response","76","660460","0.0-5.0-0.71",""
"4499","Stimuli/nonrhyme_19_oneline.mp3","1","audio-button-response","77","665514","0.0-5.0-0.72",""
"8280","Stimuli/threeVowelSlantRhyme_14.mp3","0","audio-button-response","78","674380","0.0-5.0-0.73",""
"8203","Stimuli/threeVowelSlantRhyme_21.mp3","1","audio-button-response","79","683153","0.0-5.0-0.74",""
"8056","Stimuli/endthreevowel_rhyme24.mp3","0","audio-button-response","80","691789","0.0-5.0-0.75",""
"8077","Stimuli/threeVowelSlantRhyme_31.mp3","1","audio-button-response","81","700438","0.0-5.0-0.76",""
"6669","Stimuli/onevowelinternalrhyme5.mp3","0","audio-button-response","82","707683","0.0-5.0-0.77",""
"8691","Stimuli/endthreevowel_rhyme39.mp3","0","audio-button-response","83","716952","0.0-5.0-0.78",""
"7608","Stimuli/threeVowelSlantRhyme_13.mp3","0","audio-button-response","84","725154","0.0-5.0-0.79",""
"8408","Stimuli/endthreevowel_rhyme1.mp3","0","audio-button-response","85","734147","0.0-5.0-0.80",""
"11259","Stimuli/EndTwoVowel_rhyme5.mp3","0","audio-button-response","86","746007","0.0-5.0-0.81",""
"9469","Stimuli/nonrhyme_2_twolines.mp3","1","audio-button-response","87","755979","0.0-5.0-0.82",""
"5397","Stimuli/nonrhyme_18_oneline.mp3","0","audio-button-response","88","761936","0.0-5.0-0.83",""
"10573","Stimuli/threeVowelSlantRhyme_34.mp3","0","audio-button-response","89","773127","0.0-5.0-0.84",""
"8104","Stimuli/endthreevowel_rhyme40.mp3","0","audio-button-response","90","781809","0.0-5.0-0.85",""
"7816","Stimuli/endthreevowel_rhyme35.mp3","1","audio-button-response","91","790207","0.0-5.0-0.86",""
"9005","Stimuli/onevowelend_rhyme4.mp3","0","audio-button-response","92","799820","0.0-5.0-0.87",""
"10488","Stimuli/threeVowelSlantRhyme_49.mp3","1","audio-button-response","93","810915","0.0-5.0-0.88",""
"8059","Stimuli/EndTwoVowel_rhyme11.mp3","0","audio-button-response","94","819571","0.0-5.0-0.89",""
"8000","Stimuli/endthreevowel_rhyme31.mp3","0","audio-button-response","95","828192","0.0-5.0-0.90",""
"4315","Stimuli/onevowelinternalrhyme2.mp3","1","audio-button-response","96","833045","0.0-5.0-0.91",""
"10424","Stimuli/threeVowelSlantRhyme_43.mp3","0","audio-button-response","97","844070","0.0-5.0-0.92",""
"5403","Stimuli/nonrhyme_27_oneline.mp3","0","audio-button-response","98","850083","0.0-5.0-0.93",""
"9032","Stimuli/endthreevowel_rhyme34.mp3","0","audio-button-response","99","859686","0.0-5.0-0.94",""
"8771","Stimuli/onevowelslant_rhyme4.mp3","1","audio-button-response","100","869049","0.0-5.0-0.95",""
"8621","Stimuli/threeVowelSlantRhyme_7.mp3","1","audio-button-response","101","877973","0.0-5.0-0.96",""
"8171","Stimuli/endthreevowel_rhyme3.mp3","0","audio-button-response","102","886721","0.0-5.0-0.97",""
"9923","Stimuli/threeVowelSlantRhyme_41.mp3","1","audio-button-response","103","897255","0.0-5.0-0.98",""
"9285","","{""Q0"":""""}","survey-text","104","907065","0.0-6.0",""
