"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","question_order"
"10088","Stimuli/threeVowelSlantRhyme_46.mp3","1","audio-button-response","45","537504","0.0-5.0-0.40",""
"10029","Stimuli/endthreevowel_rhyme23.mp3","1","audio-button-response","46","548168","0.0-5.0-0.41",""
"5800","Stimuli/nonrhyme_34_oneline.mp3","1","audio-button-response","47","554565","0.0-5.0-0.42",""
"6709","Stimuli/nonrhyme_17_oneline.mp3","1","audio-button-response","48","561887","0.0-5.0-0.43",""
"9760","Stimuli/endthreevowel_rhyme25.mp3","0","audio-button-response","49","572279","0.0-5.0-0.44",""
"8221","Stimuli/EndTwoVowel_rhyme3.mp3","0","audio-button-response","50","581102","0.0-5.0-0.45",""
"9851","Stimuli/endthreevowel_rhyme28.mp3","1","audio-button-response","51","591577","0.0-5.0-0.46",""
"9629","Stimuli/threeVowelSlantRhyme_14.mp3","0","audio-button-response","52","601837","0.0-5.0-0.47",""
"9021","Stimuli/endthreevowel_rhyme42.mp3","0","audio-button-response","53","611454","0.0-5.0-0.48",""
"8560","Stimuli/endthreevowel_rhyme29.mp3","1","audio-button-response","54","620654","0.0-5.0-0.49",""
"8611","Stimuli/onevowelslant_rhyme7.mp3","1","audio-button-response","55","629891","0.0-5.0-0.50",""
"9651","Stimuli/endthreevowel_rhyme49.mp3","0","audio-button-response","56","640161","0.0-5.0-0.51",""
"6080","Stimuli/nonrhyme_33_oneline.mp3","1","audio-button-response","57","646811","0.0-5.0-0.52",""
"5520","Stimuli/nonrhyme_20_oneline.mp3","1","audio-button-response","58","652920","0.0-5.0-0.53",""
"6979","Stimuli/onevowelinternalrhyme5.mp3","1","audio-button-response","59","660467","0.0-5.0-0.54",""
"7749","Stimuli/nonrhyme_3_twolines.mp3","0","audio-button-response","60","668863","0.0-5.0-0.55",""
"10549","Stimuli/endthreevowel_rhyme34.mp3","1","audio-button-response","61","680043","0.0-5.0-0.56",""
"6400","Stimuli/nonrhyme_12_oneline.mp3","1","audio-button-response","62","687039","0.0-5.0-0.57",""
"12251","Stimuli/threeVowelSlantRhyme_33.mp3","1","audio-button-response","63","699921","0.0-5.0-0.58",""
"9640","Stimuli/endthreevowel_rhyme19.mp3","0","audio-button-response","64","710201","0.0-5.0-0.59",""
"10461","Stimuli/endthreevowel_rhyme37.mp3","0","audio-button-response","65","721290","0.0-5.0-0.60",""
"8549","Stimuli/onevowelend_rhyme4.mp3","0","audio-button-response","66","730554","0.0-5.0-0.61",""
"11211","Stimuli/threeVowelSlantRhyme_36.mp3","1","audio-button-response","67","742459","0.0-5.0-0.62",""
"6560","Stimuli/onevowelinternalrhyme1.mp3","1","audio-button-response","68","749600","0.0-5.0-0.63",""
"11211","Stimuli/threeVowelSlantRhyme_45.mp3","0","audio-button-response","69","761453","0.0-5.0-0.64",""
"5560","Stimuli/nonrhyme_15_oneline.mp3","0","audio-button-response","70","767607","0.0-5.0-0.65",""
"8768","Stimuli/threeVowelSlantRhyme_23.mp3","1","audio-button-response","71","777223","0.0-5.0-0.66",""
"6688","Stimuli/nonrhyme_37_oneline.mp3","1","audio-button-response","72","784507","0.0-5.0-0.67",""
"9019","Stimuli/endthreevowel_rhyme43.mp3","0","audio-button-response","73","794187","0.0-5.0-0.68",""
"6208","Stimuli/nonrhyme_11_oneline.mp3","1","audio-button-response","74","800909","0.0-5.0-0.69",""
"9760","Stimuli/threeVowelSlantRhyme_7.mp3","1","audio-button-response","75","811260","0.0-5.0-0.70",""
"9291","Stimuli/endthreevowel_rhyme3.mp3","1","audio-button-response","76","821165","0.0-5.0-0.71",""
"8080","Stimuli/onevowelend_rhyme3.mp3","0","audio-button-response","77","829879","0.0-5.0-0.72",""
"10749","Stimuli/threeVowelSlantRhyme_49.mp3","1","audio-button-response","78","841265","0.0-5.0-0.73",""
"11040","Stimuli/threeVowelSlantRhyme_6.mp3","0","audio-button-response","79","852942","0.0-5.0-0.74",""
"10509","Stimuli/endthreevowel_rhyme47.mp3","0","audio-button-response","80","864071","0.0-5.0-0.75",""
"9669","Stimuli/onevowelslant_rhyme1.mp3","0","audio-button-response","81","874354","0.0-5.0-0.76",""
"9632","Stimuli/endthreevowel_rhyme40.mp3","0","audio-button-response","82","884622","0.0-5.0-0.77",""
"9771","Stimuli/endthreevowel_rhyme2.mp3","0","audio-button-response","83","895005","0.0-5.0-0.78",""
"9128","Stimuli/endthreevowel_rhyme9.mp3","0","audio-button-response","84","904751","0.0-5.0-0.79",""
"9459","Stimuli/endthreevowel_rhyme1.mp3","1","audio-button-response","85","914823","0.0-5.0-0.80",""
"11139","Stimuli/threeVowelSlantRhyme_30.mp3","0","audio-button-response","86","926601","0.0-5.0-0.81",""
"8408","Stimuli/threeVowelSlantRhyme_19.mp3","0","audio-button-response","87","935629","0.0-5.0-0.82",""
"8608","Stimuli/onevowelend_rhyme5.mp3","0","audio-button-response","88","944870","0.0-5.0-0.83",""
"9781","Stimuli/nonrhyme_5_twolines.mp3","0","audio-button-response","89","955302","0.0-5.0-0.84",""
"9179","Stimuli/threeVowelSlantRhyme_26.mp3","1","audio-button-response","90","965105","0.0-5.0-0.85",""
"8381","Stimuli/EndTwoVowel_rhyme9.mp3","0","audio-button-response","91","974095","0.0-5.0-0.86",""
"12309","Stimuli/endthreevowel_rhyme5.mp3","0","audio-button-response","92","987052","0.0-5.0-0.87",""
"8640","Stimuli/EndTwoVowel_rhyme2.mp3","1","audio-button-response","93","996328","0.0-5.0-0.88",""
"9280","Stimuli/threeVowelSlantRhyme_31.mp3","1","audio-button-response","94","1006233","0.0-5.0-0.89",""
"9651","Stimuli/threeVowelSlantRhyme_9.mp3","0","audio-button-response","95","1016497","0.0-5.0-0.90",""
"7389","Stimuli/nonrhyme_24_oneline.mp3","1","audio-button-response","96","1024383","0.0-5.0-0.91",""
"8848","Stimuli/EndTwoVowel_rhyme10.mp3","0","audio-button-response","97","1033869","0.0-5.0-0.92",""
"9920","Stimuli/threeVowelSlantRhyme_32.mp3","1","audio-button-response","98","1044424","0.0-5.0-0.93",""
"8120","Stimuli/EndTwoVowel_rhyme11.mp3","0","audio-button-response","99","1053143","0.0-5.0-0.94",""
"9720","Stimuli/endthreevowel_rhyme22.mp3","1","audio-button-response","100","1063477","0.0-5.0-0.95",""
"9101","Stimuli/threeVowelSlantRhyme_16.mp3","0","audio-button-response","101","1073207","0.0-5.0-0.96",""
"10309","Stimuli/nonrhyme_2_twolines.mp3","0","audio-button-response","102","1084026","0.0-5.0-0.97",""
"8979","Stimuli/endthreevowel_rhyme30.mp3","1","audio-button-response","103","1093633","0.0-5.0-0.98",""
